name;region;url;rating;number_of_reviews;latitude;longitude;menu_item;price
Hasičský dům;Liberecký;https://www.firmy.cz/detail/13111531-hasicsky-dum-svetla-pod-jestedem-doleni-paseky.html;None;None;50.707471;14.966546;None;None
Hospůdka Olešnice;Liberecký;https://www.firmy.cz/detail/13236058-hospudka-olesnice-olesnice.html;4.8;70;50.544831;15.119565;None;None
RestauraceJungmannova 602/5;Liberecký;https://www.firmy.cz/detail/13118401-restauracejungmannova-602-5-jablonec-nad-nisou.html;None;None;50.724405;15.172769;None;None
STARÁ HOSPODA;Liberecký;https://www.firmy.cz/detail/13331937-stara-hospoda-marenice-dolni-svetla.html;4.5;33;50.833294;14.666936;None;None
Hospůdka U Kapličky;Liberecký;https://www.firmy.cz/detail/183696-hospudka-u-kaplicky-semily.html;5;9;50.618644;15.355123;None;None
Starý Lázně;Liberecký;https://www.firmy.cz/detail/13204952-stary-lazne-velke-hamry.html;4.9;7;50.717407;15.315322;None;None
U Kosinů;Liberecký;https://www.firmy.cz/detail/13110513-u-kosinu-kostalov.html;5;1;50.574839;15.390302;None;None
Hospůdka Na Statku;Liberecký;https://www.firmy.cz/detail/13885783-hospudka-na-statku-jindrichovice-pod-smrkem.html;4.8;3;50.961718;15.249356;None;None
Hospůdka Svárov - Viťulín;Liberecký;https://www.firmy.cz/detail/13921971-hospudka-svarov-vitulin-ceska-lipa.html;None;None;50.676862;14.546453;None;None
Krakonošova hospoda;Liberecký;https://www.firmy.cz/detail/13642499-krakonosova-hospoda-jestrabi-v-krkonosich.html;2.7;4;50.681027;15.492569;None;None
Hostinec U Loudů;Liberecký;https://www.firmy.cz/detail/13125649-hostinec-u-loudu-vsen-ploukonice.html;5;12;50.561707;15.086655;None;None
Dubnická hospoda;Liberecký;https://www.firmy.cz/detail/13130455-dubnicka-hospoda-dubnice.html;5;1;50.731374;14.809337;None;None
Hospoda u kostela;Liberecký;https://www.firmy.cz/detail/13138632-hospoda-u-kostela-horni-rasnice.html;None;None;50.963201;15.199081;None;None
Hostinec nad Čertoryjí;Liberecký;https://www.firmy.cz/detail/13639916-hostinec-nad-certoryji-hruba-skala-krckovice.html;4.8;2;50.524916;15.186143;None;None
U ALENKY;Liberecký;https://www.firmy.cz/detail/13109464-u-alenky-rovensko-pod-troskami.html;4.5;3;50.537286;15.257751;None;None
Hospůdka U Buldozeru;Liberecký;https://www.firmy.cz/detail/13110036-hospudka-u-buldozeru-vichova-nad-jizerou.html;4.9;11;50.639287;15.491235;None;None
Hospoda U Kryštofa;Liberecký;https://www.firmy.cz/detail/13606961-hospoda-u-krystofa-krystofovo-udoli.html;4.4;60;50.772807;14.932486;None;None
Hospůdka Hasičárna - Bohumil Linka;Liberecký;https://www.firmy.cz/detail/13848128-hospudka-hasicarna-bohumil-linka-nova-ves-nad-nisou.html;None;None;50.725825;15.216778;None;None
